id,created_at,text
965098968085512192,2018-02-18 05:41:39,b'@jorgevergara \xc2\xa1Eso nunca! La lealtad primero que todo mi estimado. \xc2\xa1Te llevo una camiseta!'
965096673365151746,2018-02-18 05:32:32,"b'@jorgevergara @Chivas @Omnilife Es m\xc3\xa1s, si yo gano,  voy y te pongo la de @PumasMX frente a la gente de @Omnilife y\xe2\x80\xa6 https://t.co/qbFXmcoODO'"
965093130537193473,2018-02-18 05:18:27,b'@jorgevergara \xc2\xa1Juega!'
965092888680988672,2018-02-18 05:17:29,b'@jorgevergara \xc2\xa1Juega! Ser\xc3\xa1 doble el gusto por el triunfo de mis @PumasMX.'
965091575704506373,2018-02-18 05:12:16,b'@jorgevergara La tabla dice que les vamos a ganar muy bonito.'
965091426978664448,2018-02-18 05:11:41,"b'@jorgevergara @Chivas @peladoalmeyda Yo mero \xc2\xa1Goooya, goooya! \xc2\xa1Universidad!'"
964734464281604102,2018-02-17 05:33:14,b'Lamento el accidente en el que se vieron involucrados el Secretario  @navarreteprida y el Gobernador\xe2\x80\xa6 https://t.co/uzFlAWUuIj'
964656417994022913,2018-02-17 00:23:07,b'Espero que todos est\xc3\xa9n bien tras el #sismo. Atentos por posibles r\xc3\xa9plicas y recuerden que el 911 es el n\xc3\xbamero de emergencias.'
964506040657092608,2018-02-16 14:25:34,b'El periodo de intercampa\xc3\xb1as es una gran oportunidad para mostrar qui\xc3\xa9nes somos y qu\xc3\xa9 pensamos en medios de comunica\xe2\x80\xa6 https://t.co/uGrKZqfVjY'
964297062987710464,2018-02-16 00:35:10,"b'Hoy, #D\xc3\xadaDeLaMujerMexicana, lo reitero: las mujeres son la fuerza de M\xc3\xa9xico y el coraz\xc3\xb3n de nuestras familias. Mere\xe2\x80\xa6 https://t.co/fyCcYoRqBC'"
964256183572819968,2018-02-15 21:52:43,b'A @rgilzuarth le tengo afecto y le reconozco su profesionalismo y su permanente voluntad para alcanzar acuerdos por\xe2\x80\xa6 https://t.co/Zir2cE5bMw'
964211575107260416,2018-02-15 18:55:28,b'\xc2\xa1Gracias por la oportunidad y saludos a toda tu audiencia! https://t.co/WIROYHKlSf'
964137226228543488,2018-02-15 14:00:02,b'Unos se la pasan defendiendo su situaci\xc3\xb3n patrimonial y otros planteando un salto al vac\xc3\xado. Pero M\xc3\xa9xico est\xc3\xa1 llamad\xe2\x80\xa6 https://t.co/7wIvo2LzXU'
963940507557744641,2018-02-15 00:58:20,"b'Lamento el accidente carretero que sufri\xc3\xb3 la caravana de Mar\xc3\xada de Jes\xc3\xbas Patricio Mart\xc3\xadnez, Marichuy. Mis oraciones\xe2\x80\xa6 https://t.co/yTBPoch9co'"
963923883739971584,2018-02-14 23:52:17,"b'Adem\xc3\xa1s de todo, es mi mejor amiga. Gracias, @JuanaCuevasR. Feliz d\xc3\xada. https://t.co/gTtfUDsUGn'"
963872033317752832,2018-02-14 20:26:15,"b'RT @EnfoqueNoticias: \xf0\x9f\x93\xbb\xf0\x9f\x8e\x99\xef\xb8\x8f#AlAire #Entrevista @JoseAMeadeK, precandidato presidencial del #PRI-#PVEM-#PANAL, sobre el fin de las precampa\xc3\xb1as\xe2\x80\xa6'"
963858013315649537,2018-02-14 19:30:32,"b'RT @El_Universal_Mx: #Elecciones2018 ""En todos los casos en donde hemos visto irregularidades las hemos denunciado y hemos deslindado respo\xe2\x80\xa6'"
963853030658662402,2018-02-14 19:10:44,"b'RT @El_Universal_Mx: #Elecciones2018 ""Yo creo que la gente al final del d\xc3\xada va a escoger rumbo, va a escoger persona, va a escoger propuest\xe2\x80\xa6'"
963851193658290177,2018-02-14 19:03:26,b'En 60 d\xc3\xadas de precampa\xc3\xb1a tuve m\xc3\xa1s de 200 eventos. Recorr\xc3\xad todo el pa\xc3\xads y salud\xc3\xa9 de mano a m\xc3\xa1s de 100 mil personas.\xe2\x80\xa6 https://t.co/y2hKEKMyBO'
